,Accession,ncbi_AS_scores,ncbi_SH_scores,ncbi_diff_scores,ncbi_pred_class
1659,WP_015236655.1,860.8,746.1,114.69999999999993,1
1660,PZU98442.1,819.9,604.8,215.10000000000002,1
1661,HEB94153.1,820.4,619.5,200.89999999999998,1
1662,WP_007042086.1,832.6,622.1,210.5,1
1663,WP_110828490.1,869.8,754.9,114.89999999999998,1
1664,WP_034388293.1,843.9,747.1,96.79999999999995,1
1665,WP_088248156.1,865.4,759.0,106.39999999999998,1
1666,TVR31210.1,827.4,636.4,191.0,1
1667,GAM74535.1,644.6,457.8,186.8,1
1668,WP_093191125.1,837.8,628.2,209.5999999999999,1
1669,WP_190398676.1,812.1,603.3,208.80000000000007,1
1670,WP_054558583.1,803.5,601.0,202.5,1
1671,WP_163477240.1,783.9,687.9,96.0,1
1672,WP_179650867.1,811.3,719.9,91.39999999999998,1
1673,TDG13986.1,835.6,638.3,197.30000000000007,1
1674,WP_200386801.1,839.2,628.0,211.20000000000005,1
1675,WP_152676748.1,856.5,746.0,110.5,1
1676,WP_103310199.1,858.5,745.7,112.79999999999995,1
1677,WP_132977111.1,832.1,626.8,205.30000000000007,1
1678,WP_198296847.1,855.4,739.3,116.10000000000002,1
1679,WP_141788917.1,822.2,687.4,134.80000000000007,1
1680,WP_005964850.1,833.0,625.8,207.20000000000005,1
1681,QMS84795.1,787.6,592.2,195.39999999999998,1
1682,WP_005224987.1,832.5,631.3,201.20000000000005,1
1683,WP_188968753.1,852.7,738.2,114.5,1
1684,GGL66974.1,852.8,738.2,114.59999999999991,1
1685,WP_151848539.1,849.4,739.3,110.10000000000002,1
1686,WP_119315021.1,859.5,713.0,146.5,1
1687,WP_060528455.1,833.5,623.5,210.0,1
1688,WP_184128863.1,852.5,723.0,129.5,1
1689,MBC8209834.1,819.2,615.9,203.30000000000007,1
1690,WP_203940030.1,812.2,732.6,79.60000000000002,1
1691,WP_189068499.1,863.4,749.5,113.89999999999998,1
1692,HAD07560.1,594.9,474.0,120.89999999999998,1
1693,MBB5361724.1,852.5,723.0,129.5,1
1694,WP_012969486.1,830.9,634.8,196.10000000000002,1
1695,WP_091366647.1,803.4,713.8,89.60000000000002,1
1696,NOQ68528.1,816.4,604.6,211.79999999999995,1
1697,MBF0250476.1,832.6,624.7,207.89999999999998,1
1698,WP_155299746.1,868.3,754.6,113.69999999999993,1
1699,WP_200158587.1,830.1,634.1,196.0,1
1700,WP_153013864.1,864.9,748.0,116.89999999999998,1
1701,WP_015402829.1,829.9,622.1,207.79999999999995,1
1702,WP_135229297.1,845.8,737.4,108.39999999999998,1
1703,WP_129988474.1,835.1,774.7,60.39999999999998,1
1704,WP_076835376.1,833.8,630.1,203.69999999999993,1
1705,WP_200328942.1,832.2,635.6,196.60000000000002,1
1706,NOR72833.1,843.5,629.7,213.79999999999995,1
1707,TXH63204.1,834.0,646.5,187.5,1
1708,WP_027157548.1,828.9,621.7,207.19999999999993,1
1709,GHF47595.1,863.0,730.8,132.20000000000005,1
1710,WP_184112675.1,862.9,730.8,132.10000000000002,1
1711,WP_123236301.1,818.4,632.0,186.39999999999998,1
1712,WP_194907567.1,803.1,690.5,112.60000000000002,1
1713,WP_091332374.1,830.6,639.9,190.70000000000005,1
1714,MBI1175454.1,842.0,641.1,200.89999999999998,1
1715,WP_188904185.1,856.8,744.0,112.79999999999995,1
1716,WP_157445425.1,868.2,757.0,111.20000000000005,1
1717,WP_119672153.1,863.1,748.5,114.60000000000002,1
1718,MBB1576834.1,858.6,732.8,125.80000000000007,1
1719,NND79385.1,804.3,588.5,215.79999999999995,1
1720,ALW87966.1,868.6,757.1,111.5,1
1721,MBB1572395.1,857.3,732.0,125.29999999999995,1
1722,NNK98548.1,822.3,633.5,188.79999999999995,1
1723,WP_014777669.1,832.5,628.6,203.89999999999998,1
1724,WP_051963761.1,849.2,724.7,124.5,1
1725,WP_108346559.1,792.6,668.6,124.0,1
1726,WP_091547915.1,802.7,718.3,84.40000000000009,1
1727,TVQ99212.1,816.1,630.0,186.10000000000002,1
1728,WP_154363386.1,797.9,606.6,191.29999999999995,1
1729,WP_172161917.1,805.9,709.3,96.60000000000002,1
1730,ESQ17508.1,829.4,615.1,214.29999999999995,1
1731,MBJ7601437.1,832.1,748.2,83.89999999999998,1
1732,MBF9043222.1,823.3,706.4,116.89999999999998,1
1733,WP_089336855.1,816.5,713.5,103.0,1
1734,SDY86297.1,802.8,718.1,84.69999999999993,1
1735,WP_136366076.1,847.6,734.9,112.70000000000005,1
1736,WP_166487456.1,799.1,703.0,96.10000000000002,1
1737,WP_160977078.1,864.2,747.6,116.60000000000002,1
1738,WP_182799259.1,845.7,728.1,117.60000000000002,1
1739,PLY16002.1,839.9,622.2,217.69999999999993,1
1740,ADB76432.1,799.2,702.9,96.30000000000007,1
1741,NNJ49207.1,828.0,612.5,215.5,1
1742,HAS12346.1,800.3,718.0,82.29999999999995,1
1743,WP_113780843.1,802.9,706.1,96.79999999999995,1
1744,WP_005373327.1,846.1,627.6,218.5,1
1745,PUB85151.1,842.6,631.0,211.60000000000002,1
1746,NNJ91519.1,822.8,605.0,217.79999999999995,1
1747,WP_110908095.1,786.6,689.1,97.5,1
1748,KQQ44026.1,777.3,672.2,105.09999999999991,1
1749,WP_110888102.1,848.0,733.6,114.39999999999998,1
1750,GEQ98660.1,798.0,828.8,-30.799999999999955,0
1751,WP_064015500.1,847.1,736.1,111.0,1
1752,WP_041221562.1,857.7,742.1,115.60000000000002,1
1753,WP_019587080.1,845.1,735.7,109.39999999999998,1
1754,NCB60204.1,806.2,624.0,182.20000000000005,1
1755,WP_106705956.1,821.1,609.0,212.10000000000002,1
1756,WP_124947652.1,839.4,631.8,207.60000000000002,1
1757,PYG40228.1,786.7,689.2,97.5,1
1758,WP_069958658.1,827.9,620.3,207.60000000000002,1
1759,WP_201323305.1,816.4,606.6,209.79999999999995,1
1760,WP_136813508.1,842.5,629.0,213.5,1
1761,WP_068582015.1,826.1,639.9,186.20000000000005,1
1762,WP_163340894.1,837.5,629.0,208.5,1
1763,HCF06324.1,841.9,634.5,207.39999999999998,1
1764,MBA2416657.1,795.9,723.0,72.89999999999998,1
1765,WP_015259543.1,835.8,630.8,205.0,1
1766,RMD82809.1,611.0,424.3,186.7,1
1767,PUB75204.1,842.7,632.2,210.5,1
1768,MBJ7530044.1,776.6,670.6,106.0,1
1769,GEC20211.1,816.3,715.7,100.59999999999991,1
1770,PUB74679.1,842.7,632.2,210.5,1
1771,WP_185722632.1,798.8,702.0,96.79999999999995,1
1772,WP_102128133.1,851.6,731.5,120.10000000000002,1
1773,WP_179664352.1,811.0,687.4,123.60000000000002,1
1774,WP_067034792.1,805.1,609.9,195.20000000000005,1
1775,ABF44874.1,857.8,742.0,115.79999999999995,1
1776,WP_141278729.1,816.3,715.7,100.59999999999991,1
1777,WP_028487077.1,834.4,629.9,204.5,1
1778,WP_052074659.1,817.0,607.9,209.10000000000002,1
1779,WP_065710325.1,813.1,604.0,209.10000000000002,1
1780,pdb|3UCQ|A,857.9,742.0,115.89999999999998,1
1781,WP_188370304.1,796.0,590.7,205.29999999999995,1
1782,PVV22887.1,840.9,631.0,209.89999999999998,1
1783,WP_189102332.1,864.5,754.3,110.20000000000005,1
1784,WP_143397775.1,808.2,634.9,173.30000000000007,1
1785,WP_087418726.1,809.0,619.0,190.0,1
1786,TVP93075.1,835.1,629.0,206.10000000000002,1
1787,WP_160828353.1,832.4,643.0,189.39999999999998,1
1788,WP_164656784.1,826.8,622.5,204.29999999999995,1
1789,WP_170209958.1,830.2,729.0,101.20000000000005,1
1790,WP_099748334.1,864.2,752.5,111.70000000000005,1
1791,WP_036276698.1,823.4,609.8,213.60000000000002,1
1792,WP_138072893.1,812.8,603.9,208.89999999999998,1
1793,WP_176974635.1,832.2,638.3,193.9000000000001,1
1794,WP_067262634.1,844.5,635.3,209.20000000000005,1
1795,WP_051511015.1,823.3,684.6,138.69999999999993,1
1796,WP_082502952.1,779.4,676.1,103.29999999999995,1
1797,THB74853.1,834.3,629.3,205.0,1
1798,WP_166523236.1,810.6,608.7,201.89999999999998,1
1799,WP_121257298.1,803.2,688.6,114.60000000000002,1
1800,WP_127018873.1,807.7,602.3,205.4000000000001,1
1801,WP_031434968.1,832.3,635.8,196.5,1
1802,KQP65289.1,778.2,675.7,102.5,1
1803,WP_020676698.1,819.6,623.6,196.0,1
1804,WP_091222745.1,805.6,705.0,100.60000000000002,1
1805,WP_100498665.1,791.0,690.0,101.0,1
1806,WP_197171345.1,838.5,622.4,216.10000000000002,1
1807,MBC7355734.1,844.0,634.8,209.20000000000005,1
1808,WP_189073706.1,860.0,747.3,112.70000000000005,1
1809,WP_011371218.1,823.8,629.5,194.29999999999995,1
1810,TQL63352.1,831.5,729.4,102.10000000000002,1
1811,WP_090292114.1,799.9,594.9,205.0,1
1812,WP_135796420.1,821.0,627.7,193.29999999999995,1
1813,WP_030007532.1,813.4,605.9,207.5,1
1814,WP_103129084.1,851.7,740.8,110.90000000000009,1
1815,WP_056679761.1,829.6,721.5,108.10000000000002,1
1816,MBL8496837.1,831.1,641.3,189.80000000000007,1
1817,WP_129606286.1,793.5,591.0,202.5,1
1818,NNL03842.1,829.2,637.6,191.60000000000002,1
1819,WP_091326258.1,811.6,720.1,91.5,1
1820,SFL33119.1,811.5,720.2,91.29999999999995,1
1821,WP_173028306.1,820.0,690.9,129.10000000000002,1
1822,WP_109014693.1,831.3,628.0,203.29999999999995,1
1823,WP_020562131.1,837.2,617.3,219.9000000000001,1
1824,WP_099238101.1,810.1,602.0,208.10000000000002,1
1825,WP_188314470.1,800.0,598.7,201.29999999999995,1
1826,GGJ65791.1,850.8,747.4,103.39999999999998,1
1827,WP_062433010.1,812.1,604.0,208.10000000000002,1
1828,WP_184010169.1,816.0,722.5,93.5,1
1829,NCA68616.1,833.5,627.2,206.29999999999995,1
1830,MBL7978819.1,815.0,692.4,122.60000000000002,1
1831,HCB04587.1,805.6,689.9,115.70000000000005,1
1832,NND55966.1,818.7,620.4,198.30000000000007,1
1833,WP_019669225.1,790.9,599.2,191.69999999999993,1
1834,WP_065713617.1,812.0,601.4,210.60000000000002,1
1835,WP_087274906.1,811.1,621.1,190.0,1
1836,MBI1376564.1,837.9,715.5,122.39999999999998,1
1837,TNF70833.1,787.3,622.0,165.29999999999995,1
1838,WP_150047788.1,828.9,615.4,213.5,1
1839,WP_173285407.1,829.9,627.9,202.0,1
1840,WP_018294867.1,836.5,626.2,210.29999999999995,1
1841,WP_065716123.1,812.7,604.2,208.5,1
1842,WP_188059224.1,795.5,682.7,112.79999999999995,1
1843,WP_082500129.1,778.6,676.4,102.20000000000005,1
1844,WP_188873453.1,795.8,828.3,-32.5,0
1845,NHZ77295.1,829.0,722.9,106.10000000000002,1
1846,MBF6596411.1,829.2,717.4,111.80000000000007,1
1847,WP_189064096.1,862.8,751.9,110.89999999999998,1
1848,WP_150863315.1,827.5,631.6,195.89999999999998,1
1849,WP_193666369.1,776.5,671.5,105.0,1
1850,WP_146887024.1,841.0,718.6,122.39999999999998,1
1851,WP_202052748.1,845.1,623.6,221.5,1
1852,WP_009851412.1,836.7,626.6,210.10000000000002,1
1853,OUC16145.1,826.2,621.3,204.9000000000001,1
1854,PKO25329.1,826.0,628.5,197.5,1
1855,HEA25818.1,833.6,625.1,208.5,1
1856,WP_191386279.1,810.4,621.3,189.10000000000002,1
1857,WP_068649277.1,822.5,632.9,189.60000000000002,1
1858,WP_188960818.1,851.0,747.4,103.60000000000002,1
1859,WP_029483535.1,836.5,725.2,111.29999999999995,1
1860,SEH06968.1,819.2,620.9,198.30000000000007,1
1861,WP_075830532.1,844.2,732.4,111.80000000000007,1
1862,MBK6959572.1,822.3,618.0,204.29999999999995,1
1863,WP_075013577.1,772.5,671.3,101.20000000000005,1
1864,OLV19736.1,844.3,732.4,111.89999999999998,1
1865,WP_129118544.1,849.3,736.5,112.79999999999995,1
1866,HFD11107.1,831.3,634.4,196.89999999999998,1
1867,WP_168665617.1,832.2,631.4,200.80000000000007,1
1868,WP_021796294.1,832.5,705.4,127.10000000000002,1
1869,OJY39958.1,793.9,706.4,87.5,1
1870,WP_012306513.1,811.3,603.1,208.19999999999993,1
1871,WP_104429191.1,834.1,609.2,224.89999999999998,1
1872,WP_159653108.1,827.2,603.1,224.10000000000002,1
1873,WP_163417386.1,799.6,599.5,200.10000000000002,1
1874,WP_201091979.1,827.3,627.6,199.69999999999993,1
1875,HBH31918.1,616.6,501.4,115.20000000000005,1
1876,WP_084049630.1,836.9,731.5,105.39999999999998,1
1877,WP_051304075.1,855.0,705.4,149.60000000000002,1
1878,MBD3633596.1,823.5,620.6,202.89999999999998,1
1879,WP_029938725.1,823.0,629.2,193.79999999999995,1
1880,WP_097207753.1,790.3,716.8,73.5,1
1881,MBB3086535.1,790.3,716.9,73.39999999999998,1
1882,WP_092224286.1,817.4,605.8,211.60000000000002,1
1883,WP_089306976.1,798.0,704.2,93.79999999999995,1
1884,WP_185784424.1,790.0,615.1,174.89999999999998,1
1885,WP_185979097.1,821.2,624.0,197.20000000000005,1
1886,WP_123142623.1,833.2,633.0,200.20000000000005,1
1887,WP_168500075.1,818.2,602.6,215.60000000000002,1
1888,WP_093581268.1,777.6,681.3,96.30000000000007,1
1889,WP_163339055.1,834.2,628.7,205.5,1
1890,WP_194747115.1,816.9,616.7,200.19999999999993,1
1891,MBF0274788.1,797.2,595.7,201.5,1
1892,MBF0255003.1,824.4,629.9,194.5,1
1893,OIP71579.1,820.5,608.5,212.0,1
1894,MBK6887303.1,817.6,684.7,132.89999999999998,1
1895,HEL42553.1,836.2,721.4,114.80000000000007,1
1896,MBL8932470.1,800.6,709.3,91.30000000000007,1
1897,WP_169414852.1,814.5,726.1,88.39999999999998,1
1898,WP_101841430.1,824.6,623.1,201.5,1
1899,pdb|4AYS|A,844.4,742.5,101.89999999999998,1
1900,WP_188942725.1,824.1,685.9,138.20000000000005,1
1901,SMB94335.1,835.9,730.3,105.60000000000002,1
1902,NNJ93207.1,833.6,628.8,204.80000000000007,1
1903,WP_104990146.1,837.0,723.3,113.70000000000005,1
1904,WP_047417260.1,805.0,610.8,194.20000000000005,1
1905,EMR13404.1,822.8,635.1,187.69999999999993,1
1906,WP_010887578.1,844.4,742.5,101.89999999999998,1
1907,WP_024870638.1,826.6,640.4,186.20000000000005,1
1908,PKM65975.1,771.8,581.7,190.0999999999999,1
1909,SFT84025.1,777.6,681.4,96.20000000000005,1
1910,WP_081924012.1,804.9,727.3,77.60000000000002,1
1911,WP_190353019.1,822.2,611.4,210.80000000000007,1
1912,WP_139710988.1,810.8,700.3,110.5,1
1913,WP_128385256.1,823.9,629.8,194.10000000000002,1
1914,WP_136390092.1,858.8,727.7,131.0999999999999,1
1915,WP_080522438.1,833.8,629.7,204.0999999999999,1
1916,NNE63959.1,841.6,638.3,203.30000000000007,1
1917,WP_108697120.1,821.9,622.2,199.69999999999993,1
1918,CAA9563713.1,823.1,744.5,78.60000000000002,1
1919,WP_123139674.1,832.5,632.8,199.70000000000005,1
1920,WP_142460191.1,779.8,683.8,96.0,1
1921,WP_110340959.1,816.9,615.6,201.29999999999995,1
1922,WP_056604618.1,780.5,691.9,88.60000000000002,1
1923,WP_119160685.1,833.5,712.4,121.10000000000002,1
1924,MBA3524738.1,787.3,706.6,80.69999999999993,1
1925,WP_168535509.1,820.7,605.3,215.4000000000001,1
1926,WP_137718619.1,819.4,633.7,185.69999999999993,1
1927,WP_104423471.1,830.3,613.5,216.79999999999995,1
1928,WP_078300789.1,864.7,755.8,108.90000000000009,1
1929,WP_130494450.1,807.8,692.3,115.5,1
1930,NNJ96552.1,827.2,620.0,207.20000000000005,1
1931,SMO96056.1,779.9,683.9,96.0,1
1932,MBF0265419.1,823.3,623.5,199.79999999999995,1
1933,RZS80111.1,808.1,692.4,115.70000000000005,1
1934,ESQ16084.1,833.2,709.1,124.10000000000002,1
1935,PHR30191.1,827.4,613.7,213.69999999999993,1
1936,WP_163692156.1,782.0,589.0,193.0,1
1937,WP_124868535.1,848.6,702.6,146.0,1
1938,WP_043920079.1,779.9,700.7,79.19999999999993,1
1939,MBL8926426.1,817.0,717.6,99.39999999999998,1
1940,WP_111952504.1,840.8,624.4,216.39999999999998,1
1941,WP_013966517.1,818.5,620.3,198.20000000000005,1
1942,WP_149125285.1,807.1,717.1,90.0,1
1943,HCU68379.1,823.1,627.0,196.10000000000002,1
1944,WP_015281543.1,823.1,616.1,207.0,1
1945,WP_182582389.1,793.2,604.6,188.60000000000002,1
1946,WP_077340287.1,845.2,722.5,122.70000000000005,1
1947,QLQ32473.1,811.2,606.8,204.4000000000001,1
1948,WP_075891173.1,817.3,594.2,223.0999999999999,1
1949,PKM56497.1,771.4,582.6,188.79999999999995,1
1950,WP_062271847.1,831.7,628.9,202.80000000000007,1
1951,WP_100277936.1,823.7,611.4,212.30000000000007,1
1952,RME62934.1,584.1,479.0,105.10000000000002,1
1953,WP_189003344.1,839.6,719.6,120.0,1
1954,WP_175955118.1,847.5,701.5,146.0,1
1955,TVP82319.1,831.8,631.1,200.69999999999993,1
1956,SHN80608.1,792.3,695.9,96.39999999999998,1
1957,MBA3907913.1,803.5,708.0,95.5,1
1958,WP_006591235.1,811.6,674.0,137.60000000000002,1
1959,WP_108783157.1,814.1,720.8,93.30000000000007,1
1960,WP_015108613.1,817.6,616.4,201.20000000000005,1
1961,WP_096684471.1,835.2,613.6,221.60000000000002,1
1962,WP_178368183.1,841.9,623.2,218.69999999999993,1
1963,WP_171202000.1,786.6,680.3,106.30000000000007,1
1964,WP_085216400.1,832.0,636.9,195.10000000000002,1
1965,RWA22986.1,820.6,710.9,109.70000000000005,1
1966,WP_107774958.1,798.3,679.5,118.79999999999995,1
1967,WP_006783595.1,812.4,609.8,202.60000000000002,1
1968,WP_102165346.1,826.9,670.5,156.39999999999998,1
1969,NNH22133.1,786.7,680.3,106.40000000000009,1
1970,WP_130874696.1,866.7,733.6,133.10000000000002,1
1971,WP_148391776.1,798.0,610.8,187.20000000000005,1
1972,WP_072919222.1,792.3,695.8,96.5,1
1973,HIC47153.1,835.9,621.8,214.10000000000002,1
1974,WP_007145427.1,835.5,620.8,214.70000000000005,1
1975,NCO86141.1,794.8,714.3,80.5,1
1976,WP_197715756.1,776.6,582.1,194.5,1
1977,WP_193668290.1,776.4,686.1,90.29999999999995,1
1978,PUB80900.1,833.1,626.9,206.20000000000005,1
1979,NCT13167.1,795.9,714.8,81.10000000000002,1
1980,WP_105072872.1,813.0,624.7,188.29999999999995,1
1981,WP_149077083.1,805.7,717.2,88.5,1
1982,WP_194000222.1,821.3,608.4,212.89999999999998,1
1983,RKV83296.1,344.4,279.3,65.09999999999997,1
1984,PKO47724.1,838.1,644.1,194.0,1
1985,MBJ7355891.1,825.3,700.1,125.19999999999993,1
1986,WP_126455044.1,838.7,636.5,202.20000000000005,1
1987,WP_136807268.1,841.9,629.8,212.10000000000002,1
1988,WP_033141652.1,798.5,612.3,186.20000000000005,1
1989,WP_161152073.1,769.1,710.0,59.10000000000002,1
1990,WP_103666274.1,817.9,607.2,210.69999999999993,1
1991,MAX51018.1,835.0,625.2,209.79999999999995,1
1992,WP_096292906.1,806.7,598.8,207.9000000000001,1
1993,WP_089090045.1,820.1,603.5,216.60000000000002,1
1994,MBA3023025.1,824.3,626.4,197.89999999999998,1
1995,WP_116452982.1,799.5,711.3,88.20000000000005,1
1996,NJP06632.1,729.0,663.2,65.79999999999995,1
1997,WP_107137947.1,853.7,751.2,102.5,1
1998,MBI4937934.1,824.4,613.8,210.60000000000002,1
1999,WP_103732546.1,797.5,611.0,186.5,1
2000,TFG78967.1,795.7,594.2,201.5,1
2001,WP_179614569.1,782.6,693.5,89.10000000000002,1
2002,WP_022866221.1,827.1,669.6,157.5,1
2003,WP_090585777.1,820.9,710.7,110.19999999999993,1
2004,WP_049994742.1,821.9,736.3,85.60000000000002,1
2005,WP_006892229.1,836.0,609.1,226.89999999999998,1
2006,EYB68695.1,848.2,741.9,106.30000000000007,1
2007,WP_106222867.1,824.1,618.6,205.5,1
2008,WP_019135576.1,827.5,695.6,131.89999999999998,1
2009,WP_200375855.1,825.0,637.6,187.39999999999998,1
2010,WP_133039280.1,811.4,609.6,201.79999999999995,1
2011,MBE0469105.1,824.2,624.1,200.10000000000002,1
2012,NBE58651.1,837.4,717.3,120.10000000000002,1
2013,SET19203.1,790.3,696.8,93.5,1
2014,WP_119341245.1,849.7,759.7,90.0,1
2015,WP_029907861.1,824.3,626.5,197.79999999999995,1
2016,WP_091441971.1,790.3,696.7,93.59999999999991,1
2017,PPD46324.1,823.1,602.2,220.89999999999998,1
2018,WP_034355397.1,848.1,742.0,106.10000000000002,1
2019,GIG20442.1,837.1,699.0,138.10000000000002,1
2020,WP_081851641.1,845.4,729.8,115.60000000000002,1
2021,WP_013646473.1,807.1,600.6,206.5,1
2022,WP_152831233.1,827.8,632.9,194.89999999999998,1
2023,WP_066348573.1,828.6,602.1,226.5,1
2024,PLY05549.1,829.5,621.1,208.39999999999998,1
2025,WP_135132871.1,814.6,712.5,102.10000000000002,1
2026,KXS30698.1,830.5,621.7,208.79999999999995,1
2027,NNK11577.1,792.6,593.3,199.30000000000007,1
2028,WP_129821413.1,810.9,609.1,201.79999999999995,1
2029,WP_056037939.1,777.1,694.2,82.89999999999998,1
2030,WP_130536527.1,821.4,624.5,196.89999999999998,1
2031,WP_119714434.1,832.4,704.9,127.5,1
2032,WP_026377799.1,839.2,718.3,120.90000000000009,1
2033,NCO14342.1,820.3,615.8,204.5,1
2034,MSW67168.1,799.9,696.5,103.39999999999998,1
2035,WP_189617834.1,810.9,609.5,201.39999999999998,1
2036,WP_128365965.1,816.5,691.8,124.70000000000005,1
2037,WP_069127205.1,832.7,626.6,206.10000000000002,1
2038,WP_128514738.1,807.4,712.5,94.89999999999998,1
2039,MBC8094040.1,737.1,671.8,65.30000000000007,1
2040,WP_147927580.1,809.2,698.5,110.70000000000005,1
2041,NCN44090.1,812.7,620.7,192.0,1
2042,RQW76671.1,579.3,395.0,184.29999999999995,1
2043,WP_134765423.1,781.4,676.9,104.5,1
2044,WP_102107529.1,771.7,707.6,64.10000000000002,1
2045,WP_141786239.1,799.3,700.5,98.79999999999995,1
2046,WP_125227916.1,842.6,724.7,117.89999999999998,1
2047,KGM06891.1,822.2,616.1,206.10000000000002,1
2048,WP_135450891.1,834.6,725.5,109.10000000000002,1
2049,WP_186720789.1,804.6,691.7,112.89999999999998,1
2050,WP_159819099.1,822.2,619.5,202.70000000000005,1
2051,WP_119357393.1,842.7,748.8,93.90000000000009,1
2052,NCP57910.1,812.9,620.4,192.5,1
2053,OGS73035.1,842.1,631.1,211.0,1
2054,MBK8445194.1,821.6,718.2,103.39999999999998,1
2055,TVR94967.1,825.7,718.8,106.90000000000009,1
2056,WP_009606792.1,808.6,606.7,201.89999999999998,1
2057,MBK8452343.1,819.3,627.6,191.69999999999993,1
2058,WP_119618411.1,810.7,609.8,200.9000000000001,1
2059,WP_008290111.1,823.3,617.1,206.19999999999993,1
2060,MTI62442.1,822.7,617.3,205.4000000000001,1
2061,WP_065543864.1,796.8,614.3,182.5,1
2062,WP_074719448.1,808.0,602.4,205.60000000000002,1
2063,WP_097104371.1,809.1,602.5,206.60000000000002,1
2064,PIW46249.1,832.5,614.4,218.10000000000002,1
2065,WP_151889433.1,810.0,607.4,202.60000000000002,1
2066,WP_101397192.1,806.9,699.6,107.29999999999995,1
2067,SMY06936.1,822.8,714.4,108.39999999999998,1
2068,HEC29201.1,837.5,622.6,214.89999999999998,1
2069,WP_195513818.1,807.1,605.7,201.39999999999998,1
2070,NCO74925.1,807.7,590.1,217.60000000000002,1
2071,WP_073241056.1,794.9,603.2,191.69999999999993,1
2072,WP_190466336.1,794.9,681.5,113.39999999999998,1
2073,WP_052257258.1,783.8,612.5,171.29999999999995,1
2074,WP_155230056.1,807.3,605.9,201.39999999999998,1
2075,WP_084542932.1,845.1,730.6,114.5,1
2076,OYY73773.1,825.3,625.2,200.0999999999999,1
2077,WP_011715055.1,823.1,620.1,203.0,1
2078,WP_036199268.1,849.1,753.5,95.60000000000002,1
2079,WP_104803644.1,799.4,618.1,181.29999999999995,1
2080,WP_157623415.1,820.4,686.9,133.5,1
2081,WP_051103644.1,825.6,688.4,137.20000000000005,1
2082,MBB1587252.1,866.7,730.8,135.9000000000001,1
2083,WP_129653744.1,804.4,605.6,198.79999999999995,1
2084,WP_181784343.1,756.5,688.7,67.79999999999995,1
2085,WP_056303900.1,837.7,725.5,112.20000000000005,1
2086,WP_136646356.1,836.2,727.1,109.10000000000002,1
2087,WP_152869809.1,832.7,724.3,108.40000000000009,1
2088,PKM53695.1,775.1,584.8,190.30000000000007,1
2089,WP_138733055.1,817.3,719.4,97.89999999999998,1
2090,WP_091151384.1,792.1,695.6,96.5,1
2091,WP_166525811.1,789.6,701.2,88.39999999999998,1
2092,WP_092981580.1,786.4,615.5,170.89999999999998,1
2093,NNJ89248.1,788.3,590.9,197.39999999999998,1
2094,NNL08159.1,782.2,589.3,192.9000000000001,1
2095,CCH86912.1,813.6,717.3,96.30000000000007,1
2096,MBF0288029.1,808.2,592.9,215.30000000000007,1
2097,MBA3006524.1,828.7,618.0,210.70000000000005,1
2098,WP_027883290.1,848.1,755.0,93.10000000000002,1
2099,KRC90327.1,821.4,688.7,132.69999999999993,1
2100,WP_196104102.1,816.4,719.3,97.10000000000002,1
2101,WP_166503420.1,813.5,717.1,96.39999999999998,1
